Name,Slug,Collection ID,Item ID,Archived,Draft,Created On,Updated On,Published On,Syllabus Label,SDG Image,SDG Sort,GND Sort,UDHR Sort,SDG Objective,SDG Indicators,SDG UN Data,GND Description,GND Tab,Human Rights Description,🧊 Life Course Description,🧊 Life Dimension,Life Domain Sort,🔮 Research Circles Explainer,🔮 Research Circles Indicators,🔮Research Circle,🇪🇺 EU Competencies,🇪🇺 EU Comp Description
Reduced Inequalities,reduced-inequalities,64a6f1bd53424c49cad322f0,66e317edcf3e2e86d70002db,false,false,Thu Sep 12 2024 16:33:49 GMT+0000 (Coordinated Universal Time),Thu Sep 12 2024 16:49:10 GMT+0000 (Coordinated Universal Time),Thu Sep 12 2024 23:41:39 GMT+0000 (Coordinated Universal Time),,https://cdn.prod.website-files.com/64a6e8d0934bf5388f56b867/66e318ab9e1c872d903f2218_E_SDG%20goals_icons-individual-rgb-10.png,10,,,Reduce income inequality within and among countries.,"<p id=""""><strong id="""">10.1.1</strong></p><p id="""">Growth rates of household expenditure or income per capita among the bottom 40 per cent of the population and the total population</p><p id=""""><strong id="""">10.2.1</strong></p><p id="""">Proportion of people living below 50 per cent of median income, by age, sex and persons with disabilities</p><p id=""""><strong id="""">10.3.1</strong></p><p id="""">Proportion of the population reporting having personally felt discriminated against or harassed within the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law</p><p id=""""><strong id="""">10.4.1</strong></p><p id="""">Labour share of GDP, comprising wages and social protection transfers</p><p id=""""><strong id="""">10.5.1</strong></p><p id="""">Financial Soundness Indicators</p><p id=""""><strong id="""">10.6.1</strong></p><p id="""">Proportion of members and voting rights of developing countries in international organizations</p><p id=""""><strong id="""">10.7.1</strong></p><p id="""">Recruitment cost borne by employee as a proportion of yearly income earned in country of destination</p><p id=""""><strong id="""">10.7.2</strong></p><p id="""">Number of countries that have implemented well-managed migration policies</p><p id=""""><strong id="""">10.A.1</strong></p><p id="""">Proportion of tariff lines applied to imports from least developed countries and developing countries with zero-tariff</p><p id=""""><strong id="""">10.B.1</strong></p><p id="""">Total resource flows for development, by recipient and donor countries and type of flow (e.g. official development assistance, foreign direct investment and other flows)</p><p id=""""><strong id="""">10.C.1</strong></p><p id="""">Remittance costs as a proportion of the amount remitted</p><p id="""">‍</p>","<p>On average—and taking into account population size—income inequality increased by 11 per cent in developing countries between 1990 and 2010.A significant majority of households in developing countries—more than 75 per cent of the population—are living today in societies where income is more unequally distributed than it was in the 1990s.Evidence shows that, beyond a certain threshold, inequality harms growth and poverty reduction, the quality of relations in the public and political spheres and individuals’ sense of fulfilment and self-worth.There is nothing inevitable about growing income inequality; several countries have managed to contain or reduce income inequality while achieving strong growth performance.Income inequality cannot be effectively tackled unless the underlying inequality of opportunities is addressed.In a global survey conducted by UN Development Programme, policy makers from around the world acknowledged that inequality in their countries is generally high and potentially a threat to long-term social and economic development.Evidence from developing countries shows that children in the poorest 20 per cent of the populations are still up to three times more likely to die before their fifth birthday than children in the richest quintiles.Social protection has been significantly extended globally, yet persons with disabilities are up to five times more likely than average to incur catastrophic health expenditures.Despite overall declines in maternal mortality in the majority of developing countries, women in rural areas are still up to three times more likely to die while giving birth than women living in urban centres</p>",,,,,,,,,,,
Reflection,reflection,64a6f1bd53424c49cad322f0,66e373c6a5e861a70b0f8268,false,false,Thu Sep 12 2024 23:05:42 GMT+0000 (Coordinated Universal Time),Thu Sep 12 2024 23:13:00 GMT+0000 (Coordinated Universal Time),Thu Sep 12 2024 23:41:39 GMT+0000 (Coordinated Universal Time),,,,,,,,,,,,,,,"<p>The third form is reflective consciousness. This is the modality in which people reflect upon their felt experience and practical knowledge. It is the stuff of ordinary philosophy. It is what thoughtful practitioners often do when they get a chance to step back from a project — thinking about what has been done, what is to be done, and how could it be done better. It is the basis of good interpretation. It is necessary to good urban design and project management.</p>","<p id="""">1. <strong>Trained</strong> knowing: knowledge based on learning supported by teachers and/or curriculum.</p><p id="""">2. <strong>Contemplative</strong> knowing: knowledge that emerges in the saying or the thinking. For example, knowing that comes through linguistic consciousness, such as in the moment of saying ‘I love you’ and realizing in the act that it is true or otherwise; or knowing that comes through trying out ideas and seeing if they sound right.</p><p id="""">3. <strong>Analytical</strong> knowing: knowledge based on breaking things down into their constituent parts: deductive knowledge.</p><p id="""">4. <strong>Theoretical</strong> knowing: theoretical work that makes a claim about the determination, framing or meaning of something.</p>",Knowledge Circle,,
Reflexivity,reflexivity,64a6f1bd53424c49cad322f0,66e373c6f4cd93ecdecd6f96,false,false,Thu Sep 12 2024 23:05:42 GMT+0000 (Coordinated Universal Time),Thu Sep 12 2024 23:14:26 GMT+0000 (Coordinated Universal Time),Thu Sep 12 2024 23:41:39 GMT+0000 (Coordinated Universal Time),,,,,,,,,,,,,,,"<p>The fourth form is reflexive consciousness, or knowledge that comes in interrogating the nature of knowing while seeking to understand the world. Reflexivity requires reflection upon the constitutive conditions of being here or doing things. In the Circles approach reflexivity goes beyond reflecting upon techniques, processes and practices. It involves standing back from and reinterpreting those techniques and practices in the light of the nature of thinking and acting that underlies those techniques and practices. This process of interrogating the conditions of our practice is tenuous, recursive, and always partial. But it is necessary to good practice in a world that is full of both fashionable and commonsense claims about what should be done — some helpful, some not.</p>","<p id="""">1. <strong>Recursive</strong> knowing: knowledge that bears back upon itself and constantly interrogates the basis of its own knowledge.</p><p id="""">2. <strong>Epistemological</strong> knowing: knowledge about the different forms of knowledge; that is, classic epistemology understood in the sense of the study of knowledge.</p><p id="""">3. <strong>Meta-analytical</strong> knowing: analysis that reflects back on the basis of its analysis. For example, methodology studies, which work through the way in which we make claims about things. Another example is psychoanalysis of the kind that entails its practitioners reflecting on their own reflectiveness as they do their work. In other words, this is a kind knowing in which the subject and the object are brought into constant dialogue.</p><p id="""">4. <strong>Meta-theoretical</strong> knowing: theoretical work that seeks to understand the world while theorizing the possibilities of its own theorizing.</p>",Knowledge Circle,,
Research-Based Institutions,research-based-institutions,64a6f1bd53424c49cad322f0,66e373c6496f0db4629c99b4,false,false,Thu Sep 12 2024 23:05:42 GMT+0000 (Coordinated Universal Time),Thu Sep 12 2024 23:11:47 GMT+0000 (Coordinated Universal Time),Thu Sep 12 2024 23:41:39 GMT+0000 (Coordinated Universal Time),,,,,,,,,,,,,,,"<p>Research-based entities are defined as those bodies that have enquiry and learning as their primary purpose. Such entities can be based in institutions and organizations across any of the other three spheres of public engagement. However, even if they are initiated, funded or hosted by other entities, their primary purpose should be systematic enquiry in specified fields. In other words, even if they are researching economic, political or ecological questions, research-based entities have their primary base in the cultural domain. Complicating issues arise when enquiry is completely harnessed for instrumental ends. For example, when, for a particular organization, market-based performance indicators overwhelm the task of enquiry and the applied commercial outcomes become more important than the research itself, then this entity might be better described as a ‘business organization with research tasks’ than a ‘research-based entity’.</p>","<p id="""">1. Individual Researchers and Research Groups</p><p id="""">2. Research Centres and Institutes</p><p id="""">3. Universities and Colleges</p><p id="""">4. Think tanks and Research-based Foundations</p>",Engagement Circle,,
Responsible Consumption and Production,responsible-consumption-and-production,64a6f1bd53424c49cad322f0,66e317f1d4469eb81c92d15b,false,false,Thu Sep 12 2024 16:33:53 GMT+0000 (Coordinated Universal Time),Thu Sep 12 2024 16:49:35 GMT+0000 (Coordinated Universal Time),Thu Sep 12 2024 23:41:39 GMT+0000 (Coordinated Universal Time),,https://cdn.prod.website-files.com/64a6e8d0934bf5388f56b867/66e318fe220f0c51e0fedeff_E_SDG%20goals_icons-individual-rgb-12.png,12,,,Ensure sustainable consumption and production patterns.,"<p id=""""><strong id="""">12.1.1</strong></p><p id="""">Number of countries with sustainable consumption and production (SCP) national action plans or SCP mainstreamed as a priority or a target into national policies</p><p id=""""><strong id="""">12.2.1</strong></p><p id="""">Material footprint, material footprint per capita, and material footprint per GDP</p><p id=""""><strong id="""">12.2.2</strong></p><p id="""">Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP</p><p id=""""><strong id="""">12.3.1</strong></p><p id="""">Global food loss index</p><p id=""""><strong id="""">12.4.1</strong></p><p id="""">Number of parties to international multilateral environmental agreements on hazardous waste, and other chemicals that meet their commitments and obligations in transmitting information as required by each relevant agreement</p><p id=""""><strong id="""">12.4.2</strong></p><p id="""">Hazardous waste generated per capita and proportion of hazardous waste treated, by type of treatment</p><p id=""""><strong id="""">12.5.1</strong></p><p id="""">National recycling rate, tons of material recycled</p><p id=""""><strong id="""">12.6.1</strong></p><p id="""">Number of companies publishing sustainability reports</p><p id=""""><strong id="""">12.7.1</strong></p><p id="""">Number of countries implementing sustainable public procurement policies and action plans</p><p id=""""><strong id="""">12.8.1</strong></p><p id="""">Extent to which (i) global citizenship education and (ii) education for sustainable development (including climate change education) are mainstreamed in (a) national education policies; (b) curricula; (c) teacher education; and (d) student assessment</p><p id=""""><strong id="""">12.A.1</strong></p><p id="""">Amount of support to developing countries on research and development for sustainable consumption and production and environmentally sound technologies</p><p id=""""><strong id="""">12.B.1</strong></p><p id="""">Number of sustainable tourism strategies or policies and implemented action plans with agreed monitoring and evaluation tools</p><p id=""""><strong id="""">12.C.1</strong></p><p id="""">Amount of fossil-fuel subsidies per unit of GDP (production and consumption) and as a proportion of total national expenditure on fossil fuels</p><p id="""">‍</p>","<p>Each year, an estimated one third of all food produced – equivalent to 1.3 billion tonnes worth around $1 trillion – ends up rotting in the bins of consumers and retailers, or spoiling due to poor transportation and harvesting practices.If people worldwide switched to energy efficient lightbulbs the world would save US$120 billion annually.Should the global population reach 9.6 billion by 2050, the equivalent of almost three planets could be required to provide the natural resources needed to sustain current lifestyles.Less than 3 per cent of the world’s water is fresh (drinkable), of which 2.5 per cent is frozen in the Antarctica, Arctic and glaciers. Humanity must therefore rely on 0.5 per cent for all of man’s ecosystem’s and fresh water needs.Man is polluting water faster than nature can recycle and purify water in rivers and lakes.More than 1 billion people still do not have access to fresh water.Excessive use of water contributes to the global water stress.Water is free from nature but the infrastructure needed to deliver it is expensive.Despite technological advances that have promoted energy efficiency gains, energy use in OECD countries will continue to grow another 35 per cent by 2020. Commercial and residential energy use is the second most rapidly growing area of global energy use after transport.In 2002 the motor vehicle stock in OECD countries was 550 million vehicles (75 per cent of which were personal cars). A 32 per cent increase in vehicle ownership is expected by 2020. At the same time, motor vehicle kilometres are projected to increase by 40 per cent and global air travel is projected to triple in the same period.Households consume 29 per cent of global energy and consequently contribute to 21 per cent of resultant CO2 emissions.One-fifth of the world’s final energy consumption in 2013 was from renewables.While substantial environmental impacts from food occur in the production phase (agriculture, food processing), households influence these impacts through their dietary choices and habits. This consequently affects the environment through food-related energy consumption and waste generation.1.3 billion tonnes of food is wasted every year while almost 1 billion people go undernourished and another 1 billion hungry.Overconsumption of food is detrimental to our health and the environment.2 billion people globally are overweight or obese.Land degradation, declining soil fertility, unsustainable water use, overfishing and marine environment degradation are all lessening the ability of the natural resource base to supply food.The food sector accounts for around 30 per cent of the world’s total energy consumption and accounts for around 22 per cent of total Greenhouse Gas emissions.</p>",,,,,,,,,,,
Safety,safety,64a6f1bd53424c49cad322f0,67a13d7ce40e68e620e108b3,false,false,Mon Feb 03 2025 22:04:44 GMT+0000 (Coordinated Universal Time),Mon Feb 03 2025 22:05:46 GMT+0000 (Coordinated Universal Time),Mon Feb 03 2025 22:17:01 GMT+0000 (Coordinated Universal Time),🇪🇺 EU Compentencies - Safety,,,,,,,,,,,,,,,,,DigComp,"<p id="""">4.1 <strong id="""">Protecting devices</strong></p><p id="""">To protect devices and digital content, and to understand risks and threats in digital environments. To know about safety and security measures and to have due regard to reliability and privacy.</p><p>‍</p><p id="""">4.2 <strong id="""">Protecting personal data and privacy</strong></p><p id="""">To protect personal data and privacy in digital environments. To understand how to use and share personally identifiable information while being able to protect oneself and others from damages. To understand that digital services use a “Privacy policy” to inform how personal data is used.</p><p>‍</p><p id="""">4.3 <strong id="""">Protecting health and well-being</strong></p><p id="""">To be able to avoid health-risks and threats to physical and psychological well-being while using digital technologies. To be able to protect oneself and others from possible dangers in digital environments (e.g. cyber bullying). To be aware of digital technologies for social well-being and social inclusion.</p><p>‍</p><p id="""">4.4 <strong id="""">Protecting the environment</strong></p><p id="""">To be aware of the environmental impact of digital technologies and their use.</p><p id="""">‍</p>"
Safety & Security,safety-security,64a6f1bd53424c49cad322f0,66e336f6355c1f0c7d2aa6da,false,false,Thu Sep 12 2024 18:46:14 GMT+0000 (Coordinated Universal Time),Thu Sep 12 2024 18:46:14 GMT+0000 (Coordinated Universal Time),Thu Sep 12 2024 23:41:39 GMT+0000 (Coordinated Universal Time),,,,,,,,,,,,"<p>Staying safe and secure–emergencies, well-being, guardianship options, legal rights and issues.</p>",🧊 Life Domain,,,,,,
School Age,school-age,64a6f1bd53424c49cad322f0,66e336f6cb93511cc94abea6,false,false,Thu Sep 12 2024 18:46:14 GMT+0000 (Coordinated Universal Time),Thu Sep 12 2024 20:32:50 GMT+0000 (Coordinated Universal Time),Thu Sep 12 2024 23:41:39 GMT+0000 (Coordinated Universal Time),,,,,,,,,,,,<p>Everyday life during school years.</p>,🧊 Life Stage,3,,,,,
Secondary,secondary,64a6f1bd53424c49cad322f0,66e373c61799f5200deb7982,false,false,Thu Sep 12 2024 23:05:42 GMT+0000 (Coordinated Universal Time),Thu Sep 12 2024 23:16:04 GMT+0000 (Coordinated Universal Time),Thu Sep 12 2024 23:41:39 GMT+0000 (Coordinated Universal Time),,,,,,,,,,,,,,,"<p id="""">The secondarily sector of the economic is an economic sector in the three-sector theory that describes the role of manufacturing. It encompasses industries that produce a finished, usable product or are involved in construction.</p>",,Production Circle,,
Self-Regulation,self-regulation,64a6f1bd53424c49cad322f0,67a12e027a5be7d472b41b1d,false,false,Mon Feb 03 2025 20:58:42 GMT+0000 (Coordinated Universal Time),Mon Feb 03 2025 20:58:42 GMT+0000 (Coordinated Universal Time),Mon Feb 03 2025 22:17:01 GMT+0000 (Coordinated Universal Time),🇪🇺 EU Compentencies - Self-Regulation,,,,,,,,,,,,,,,,,LifeComp,"<p id="""">P1.1 Awareness and expression of personal emotions, thoughts, values, and behaviour.</p><p>‍</p><p id="""">P1.2 Understanding and regulating personal emotions, thoughts, and behaviour, including stress</p><p id="""">responses.</p><p>‍</p><p id="""">P1.3 Nurturing optimism, hope, resilience, self-efficacy and a sense of purpose to support learning</p><p id="""">and action.</p><p>‍</p>"
Social & Spirituality,social-spirituality,64a6f1bd53424c49cad322f0,66e336f60412cb710d3a1f76,false,false,Thu Sep 12 2024 18:46:14 GMT+0000 (Coordinated Universal Time),Thu Sep 12 2024 18:46:14 GMT+0000 (Coordinated Universal Time),Thu Sep 12 2024 23:41:39 GMT+0000 (Coordinated Universal Time),,,,,,,,,,,,"<p>Building friendships and relationships, leisure activities, personal networks, faith community.</p>",🧊 Life Domain,,,,,,
Supra-Individual,supra-individual,64a6f1bd53424c49cad322f0,66e336fc766d16460a48cec0,false,false,Thu Sep 12 2024 18:46:20 GMT+0000 (Coordinated Universal Time),Thu Sep 12 2024 18:46:20 GMT+0000 (Coordinated Universal Time),Thu Sep 12 2024 23:41:39 GMT+0000 (Coordinated Universal Time),,,,,,,,,,,,"<p>with the life courses of other people, social networks, and the ‘external’ societal opportunity structure (‘supra-individual levels’)</p>",🧊 Multilevel Interdependence,,,,,,
Sustainable Cities and Communities,sustainable-cities-and-communities,64a6f1bd53424c49cad322f0,66e3180f6a7a282224b59176,false,false,Thu Sep 12 2024 16:34:23 GMT+0000 (Coordinated Universal Time),Thu Sep 12 2024 16:49:21 GMT+0000 (Coordinated Universal Time),Thu Sep 12 2024 23:41:39 GMT+0000 (Coordinated Universal Time),,https://cdn.prod.website-files.com/64a6e8d0934bf5388f56b867/66e3190578878484d4bba600_E_SDG%20goals_icons-individual-rgb-11.png,11,,,"Make cities and human settlements inclusive, safe, resilient and sustainable.","<p id=""""><strong id="""">11.1.1</strong></p><p id="""">Proportion of urban population living in slums, informal settlements or inadequate housing</p><p id=""""><strong id="""">11.2.1</strong></p><p id="""">Proportion of population that has convenient access to public transport, by sex, age and persons with disabilities</p><p id=""""><strong id="""">11.3.1</strong></p><p id="""">Ratio of land consumption rate to population growth rate</p><p id=""""><strong id="""">11.3.2</strong></p><p id="""">Proportion of cities with a direct participation structure of civil society in urban planning and management that operate regularly and democratically</p><p id=""""><strong id="""">11.4.1</strong></p><p id="""">Total expenditure (public and private) per capita spent on the preservation, protection and conservation of all cultural and natural heritage, by type of heritage (cultural, natural, mixed and World Heritage Centre designation), level of government (national, regional and local/municipal), type of expenditure (operating expenditure/investment) and type of private funding (donations in kind, private non-profit sector and sponsorship)</p><p id=""""><strong id="""">11.5.1</strong></p><p id="""">Number of deaths, missing persons and persons affected by disaster per 100,000 people</p><p id=""""><strong id="""">11.5.2</strong></p><p id="""">Direct disaster economic loss in relation to global GDP, including disaster damage to critical infrastructure and disruption of basic services</p><p id=""""><strong id="""">11.6.1</strong></p><p id="""">Proportion of urban solid waste regularly collected and with adequate final discharge out of total urban solid waste generated, by cities</p><p id=""""><strong id="""">11.6.2</strong></p><p id="""">Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted)</p><p id=""""><strong id="""">11.7.1</strong></p><p id="""">Average share of the built-up area of cities that is open space for public use for all, by sex, age and persons with disabilities</p><p id=""""><strong id="""">11.7.2</strong></p><p id="""">Proportion of persons victim of physical or sexual harassment, by sex, age, disability status and place of occurrence, in the previous 12 months</p><p id=""""><strong id="""">11.A.1</strong></p><p id="""">Proportion of population living in cities that implement urban and regional development plans integrating population projections and resource needs, by size of city</p><p id=""""><strong id="""">11.B.1</strong></p><p id="""">Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with the Sendai Framework for Disaster Risk Reduction 2015-2030</p><p id=""""><strong id="""">11.B.2</strong></p><p id="""">Number of countries with national and local disaster risk reduction strategies</p><p id=""""><strong id="""">11.C.1</strong></p><p id="""">Proportion of financial support to the least developed countries that is allocated to the construction and retrofitting of sustainable, resilient and resource-efficient buildings utilizing local materials</p><p id="""">‍</p>","<p>Half of humanity – 3.5 billion people – lives in cities today.By 2030, almost 60 per cent of the world’s population will live in urban areas.95 per cent of urban expansion in the next decades will take place in developing world.828 million people live in slums today and the number keeps rising.The world’s cities occupy just 3 per cent of the Earth’s land, but account for 60-80 per cent of energy consumption and 75 per cent of carbon emissions.Rapid urbanization is exerting pressure on fresh water supplies, sewage, the living environment, and public health.But the high density of cities can bring efficiency gains and technological innovation while reducing resource and energy consumption</p>",,,,,,,,,,,
Tertiary,tertiary,64a6f1bd53424c49cad322f0,66e373c62a46f4ffcb5f6428,false,false,Thu Sep 12 2024 23:05:42 GMT+0000 (Coordinated Universal Time),Thu Sep 12 2024 23:16:21 GMT+0000 (Coordinated Universal Time),Thu Sep 12 2024 23:41:39 GMT+0000 (Coordinated Universal Time),,,,,,,,,,,,,,,"<p id="""">The tertiary sector of the economy, generally known as the service sector, is the third of the three economic sectors in the three-sector model (also known as the economic cycle). </p>",,Production Circle,,
Transition,transition,64a6f1bd53424c49cad322f0,66e336f6a8a1eff34a9d6c45,false,false,Thu Sep 12 2024 18:46:14 GMT+0000 (Coordinated Universal Time),Thu Sep 12 2024 20:33:11 GMT+0000 (Coordinated Universal Time),Thu Sep 12 2024 23:41:39 GMT+0000 (Coordinated Universal Time),,,,,,,,,,,,<p>Transitions from school to adult life.</p>,🧊 Life Stage,4,,,,,
Wellbeing,wellbeing,64a6f1bd53424c49cad322f0,67a12e6e0b98e4799212a575,false,false,Mon Feb 03 2025 21:00:30 GMT+0000 (Coordinated Universal Time),Mon Feb 03 2025 21:49:52 GMT+0000 (Coordinated Universal Time),Mon Feb 03 2025 22:17:01 GMT+0000 (Coordinated Universal Time),🇪🇺 EU Compentencies - Wellbeing,,,,,,,,,,,,,,,,,LifeComp,"<p id="""">P3.1 Awareness that individual behaviour, personal characteristics and social and environmental factors influence health and wellbeing.</p><p>‍</p><p id="""">P3.2 Understanding potential risks for wellbeing, and using reliable information and services for health and social protection.</p><p>‍</p><p id="""">P3.3 Adoption of a sustainable lifestyle that respects the environment, and the physical and mental wellbeing of self and others, while seeking and offering social support.</p><p>‍</p>"
Zero Hunger,zero-hunger,64a6f1bd53424c49cad322f0,66e317ed1fdbb9deb3fd0f99,false,false,Thu Sep 12 2024 16:33:49 GMT+0000 (Coordinated Universal Time),Thu Sep 12 2024 16:43:10 GMT+0000 (Coordinated Universal Time),Thu Sep 12 2024 23:41:39 GMT+0000 (Coordinated Universal Time),,https://cdn.prod.website-files.com/64a6e8d0934bf5388f56b867/66e31876c8cfac8c33e8eb81_E_SDG%20goals_icons-individual-rgb-02.png,2,,,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture.","<p id=""""><strong id="""">2.1.1</strong></p><p id="""">Prevalence of undernourishment</p><p id=""""><strong id="""">2.1.2</strong></p><p id="""">Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)</p><p id=""""><strong id="""">2.2.1</strong></p><p id="""">Prevalence of stunting (height for age &lt;-2 standard deviation from the median of the World Health Organization (WHO) Child Growth Standards) among children under 5 years of age</p><p id=""""><strong id="""">2.2.2</strong></p><p id="""">Prevalence of malnutrition (weight for height &gt;+2 or &lt;-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)</p><p id=""""><strong id="""">2.3.1</strong></p><p id="""">Volume of production per labour unit by classes of farming/pastoral/forestry enterprise size</p><p id=""""><strong id="""">2.3.2</strong></p><p id="""">Average income of small-scale food producers, by sex and indigenous status</p><p id=""""><strong id="""">2.4.1</strong></p><p id="""">Proportion of agricultural area under productive and sustainable agriculture</p><p id=""""><strong id="""">2.5.1</strong></p><p id="""">Number of plant and animal genetic resources for food and agriculture secured in either medium or long-term conservation facilities</p><p id=""""><strong id="""">2.5.2</strong></p><p id="""">Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction</p><p id=""""><strong id="""">2.A.1</strong></p><p id="""">The agriculture orientation index for government expenditures</p><p id=""""><strong id="""">2.A.2</strong></p><p id="""">Total official flows (official development assistance plus other official flows) to the agriculture sector</p><p id=""""><strong id="""">2.B.1</strong></p><p id="""">Producer Support Estimate</p><p id=""""><strong id="""">2.B.2</strong></p><p id="""">Agricultural export subsidies</p><p id=""""><strong id="""">2.C.1</strong></p><p id="""">Indicator of food price anomalies</p><p id="""">‍</p>","<p id="""">Globally, one in nine people in the world today (815 million) are undernourished</p><p id="""">The vast majority of the world’s hungry people live in developing countries, where 12.9 per cent of the population is undernourished.</p><p id="""">Asia is the continent with the most hungry people – two thirds of the total. The percentage in southern Asia has fallen in recent years but in western Asia it has increased slightly.</p><p id="""">Southern Asia faces the greatest hunger burden, with about 281 million undernourished people. In sub-Saharan Africa, projections for the 2014-2016 period indicate a rate of undernourishment of almost 23 per cent.</p><p id="""">Poor nutrition causes nearly half (45 per cent) of deaths in children under five – 3.1 million children each year.</p><p id="""">One in four of the world’s children suffer stunted growth. In developing countries the proportion can rise to one in three.</p><p id="""">66 million primary school-age children attend classes hungry across the developing world, with 23 million in Africa alone.</p><p id="""">Food security</p><p id="""">Agriculture is the single largest employer in the world, providing livelihoods for 40 per cent of today’s global population. It is the largest source of income and jobs for poor rural households.</p><p id="""">500 million small farms worldwide, most still rainfed, provide up to 80 per cent of food consumed in a large part of the developing world. Investing in smallholder women and men is an important way to increase food security and nutrition for the poorest, as well as food production for local and global markets.</p><p id="""">Since the 1900s, some 75 per cent of crop diversity has been lost from farmers’ fields. Better use of agricultural biodiversity can contribute to more nutritious diets, enhanced livelihoods for farming communities and more resilient and sustainable farming systems.</p><p id="""">If women farmers had the same access to resources as men, the number of hungry in the world could be reduced by up to 150 million.</p><p id="""">1.4 billion people have no access to electricity worldwide – most of whom live in rural areas of the developing world. Energy poverty in many regions is a fundamental barrier to reducing hunger and ensuring that the world can produce enough food to meet future demand.</p><p id="""">‍</p>",,,,,,,,,,,
